id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0217412,2,04-04-2016 18:39,04-04-2016 18:47,1,-73.96737671,40.79314041,-73.95509338,40.78029251,N,422
id1460779,1,22-05-2016 02:15,22-05-2016 02:38,1,-73.98231506,40.73120499,-73.93721008,40.70568085,N,1369
id1691520,1,28-05-2016 02:58,28-05-2016 03:02,1,-73.96940613,40.75376892,-73.9847641,40.72897339,N,240
id3336503,1,27-06-2016 17:21,27-06-2016 17:26,1,-73.98142242,40.78118134,-73.97215271,40.78813553,N,318
id3832203,1,04-02-2016 22:19,04-02-2016 22:27,1,-73.98155975,40.74704361,-74.00466919,40.74175262,N,500
id2092561,1,28-03-2016 06:08,28-03-2016 06:11,1,-74.00141907,40.73117447,-74.00891113,40.73043442,N,188
id3907503,2,28-04-2016 21:27,28-04-2016 21:31,1,-73.95747375,40.78282166,-73.9522934,40.79901123,N,252
id2589368,2,10-06-2016 21:58,10-06-2016 22:04,2,-73.9692688,40.76942062,-73.98036957,40.7649498,N,335
id2565644,2,08-05-2016 12:29,08-05-2016 12:31,6,-73.95919037,40.76343155,-73.95401001,40.7705307,N,80
id3532514,2,24-05-2016 19:39,24-05-2016 20:00,1,-74.0088501,40.71081161,-73.97267914,40.67847824,N,1251
id2745745,2,03-04-2016 17:18,03-04-2016 17:33,1,-73.9790802,40.74440384,-73.95034027,40.78372192,N,906
id3723229,1,01-05-2016 01:11,01-05-2016 01:17,4,-73.97026062,40.75629044,-73.97723389,40.76440811,N,338
id1238540,2,28-04-2016 20:19,28-04-2016 20:30,5,-73.95909119,40.78018188,-73.98004913,40.76550674,N,694
id2931773,2,13-02-2016 19:39,13-02-2016 19:50,1,-73.99131775,40.73498917,-73.98664093,40.72219086,N,678
id3849803,2,12-06-2016 20:54,12-06-2016 21:06,1,-73.98345947,40.72614288,-74.00753021,40.73940277,N,742
id1709413,1,30-03-2016 15:24,30-03-2016 15:35,1,-73.94961548,40.77110672,-73.97614288,40.75515366,N,653
id3939871,2,13-05-2016 09:13,13-05-2016 09:28,1,-73.95774078,40.76522827,-73.96520996,40.79092026,N,894
id1210973,2,22-01-2016 00:28,22-01-2016 00:32,4,-73.98530579,40.76351166,-73.97862244,40.76488113,N,230
id2651468,2,18-04-2016 18:18,18-04-2016 18:23,1,-73.99160004,40.74995041,-73.99127197,40.73918915,N,297
id0040582,1,02-06-2016 22:39,02-06-2016 22:43,1,-73.96843719,40.79953384,-73.96209717,40.79642868,N,241
id2355912,2,07-01-2016 13:24,07-01-2016 13:36,1,-73.97054291,40.75215149,-73.99030304,40.73392105,N,702
id3780961,2,08-03-2016 22:13,08-03-2016 22:18,1,-73.98709106,40.75514603,-73.98588562,40.74616623,N,277
id3753498,1,08-01-2016 08:30,08-01-2016 08:32,1,-73.97912598,40.76720047,-73.97983551,40.77047729,N,137
id1866151,1,05-05-2016 21:56,05-05-2016 22:10,1,-73.98965454,40.73366165,-73.96923065,40.75310898,N,797
id0015465,1,19-06-2016 06:00,19-06-2016 06:10,1,-73.9509201,40.77931976,-73.98935699,40.75627518,N,571
id1585134,1,21-01-2016 14:29,21-01-2016 14:38,1,-73.96977997,40.76616287,-73.96144104,40.77951431,N,540
id3978749,1,29-02-2016 19:22,29-02-2016 19:36,1,-74.00468445,40.74193954,-73.97676849,40.7324295,N,856
id0636259,1,28-04-2016 09:53,28-04-2016 10:17,1,-73.97813416,40.75259018,-73.9715271,40.76508331,N,1465
id1760459,1,21-04-2016 15:38,21-04-2016 15:45,2,-73.97360229,40.76346588,-73.98158264,40.75260925,N,420
id1401100,1,17-04-2016 00:49,17-04-2016 00:58,2,-73.92990875,40.75645065,-73.90913391,40.77469635,N,566
id0906173,1,15-01-2016 14:00,15-01-2016 14:16,1,-73.97720337,40.75868225,-73.95835114,40.78171158,N,961
id0535381,1,29-05-2016 00:49,29-05-2016 00:53,1,-73.95150757,40.76657104,-73.96183014,40.77111816,N,266
id3562327,1,19-03-2016 13:23,19-03-2016 13:25,1,-73.95619965,40.76793289,-73.94998169,40.77219009,N,111
id1384809,1,05-04-2016 23:06,05-04-2016 23:30,1,-73.96822357,40.76311874,-73.88459778,40.71466446,N,1450
id0507889,1,10-05-2016 14:37,10-05-2016 14:49,1,-73.97848511,40.76187515,-73.99034119,40.75134659,N,758
id1776562,2,30-06-2016 12:17,30-06-2016 12:28,1,-73.98978424,40.73403549,-73.980896,40.72550583,N,658
id2140530,2,23-03-2016 16:56,23-03-2016 17:01,1,-73.95581055,40.77954865,-73.95227814,40.77471924,N,312
id0365201,1,22-06-2016 18:47,22-06-2016 18:51,3,-73.99054718,40.73100281,-73.99429321,40.73548508,N,245
id3069183,1,15-01-2016 10:50,15-01-2016 11:02,1,-73.98018646,40.78237534,-73.97194672,40.79918671,N,726
id0534830,2,30-03-2016 10:30,30-03-2016 10:41,2,-74.00795746,40.71030045,-74.0011673,40.72409821,N,657
id3752904,1,08-06-2016 18:16,08-06-2016 18:24,1,-73.96194458,40.75970078,-73.94842529,40.78075027,N,483
id3674701,2,18-03-2016 00:59,18-03-2016 01:00,5,-74.00083923,40.730896,-74.00112152,40.73101044,N,43
id1600683,2,04-05-2016 23:59,05-05-2016 00:13,4,-73.99188232,40.72642517,-73.94671631,40.70796585,N,802
id1166525,2,14-02-2016 04:01,14-02-2016 04:02,1,-73.99317932,40.74256897,-73.99059296,40.74604797,N,55
id3385208,1,29-01-2016 10:59,29-01-2016 11:24,1,-73.97413635,40.75036621,-73.79219818,40.64443588,N,1497
id1854472,1,11-04-2016 10:43,11-04-2016 10:53,1,-73.99123383,40.76059723,-73.9990387,40.75366974,N,616
id0790528,2,14-03-2016 17:01,14-03-2016 17:14,1,-73.9842453,40.74904251,-73.99989319,40.73407364,N,760
id1508043,2,14-02-2016 09:56,14-02-2016 10:13,2,-73.96134949,40.76486969,-73.99069214,40.74197006,N,995
id0019663,1,07-04-2016 21:10,07-04-2016 21:22,1,-73.98223114,40.76845551,-73.99076843,40.75061798,N,738
id0293507,1,20-01-2016 08:03,20-01-2016 08:26,1,-74.00859833,40.70798874,-73.97624207,40.75369644,N,1425
id2727075,1,26-02-2016 19:05,26-02-2016 19:11,1,-73.95410919,40.73024368,-73.9552536,40.72029877,N,358
id2328728,1,03-04-2016 00:08,03-04-2016 00:24,1,-73.97491455,40.73504639,-74.0054245,40.71795273,N,925
id1918191,2,15-06-2016 22:26,15-06-2016 22:29,5,-73.98343658,40.73835373,-73.97953033,40.73266602,N,154
id1991668,2,23-02-2016 21:03,23-02-2016 21:15,2,-73.97067261,40.76495361,-73.99203491,40.74917984,N,687
id1129058,2,18-03-2016 20:25,18-03-2016 20:32,6,-73.97441101,40.74232864,-73.97605896,40.75130081,N,422
id1498848,1,27-06-2016 05:03,27-06-2016 05:09,1,-73.99017334,40.75672531,-73.97581482,40.75813675,N,325
id1306325,1,19-03-2016 01:45,19-03-2016 01:49,3,-73.99757385,40.72560501,-73.98847961,40.72336578,N,246
id1656564,2,02-04-2016 17:21,02-04-2016 17:31,2,-73.9919281,40.7427063,-73.97782135,40.76327896,N,589
id3484297,1,12-06-2016 20:01,12-06-2016 20:27,1,-73.86289978,40.76910782,-73.98826599,40.7614212,N,1568
id1580012,2,18-06-2016 04:10,18-06-2016 04:32,1,-73.98838806,40.71876144,-73.94061279,40.70159912,N,1313
id3384791,2,26-04-2016 08:21,26-04-2016 08:24,5,-73.99276733,40.73022842,-73.99491882,40.7232132,N,173
id0399285,2,25-04-2016 09:10,25-04-2016 09:26,5,-73.99245453,40.71404648,-73.95425415,40.76372528,N,1005
id2770701,2,18-02-2016 19:52,18-02-2016 19:56,1,-73.97833252,40.74861908,-73.98504639,40.73944855,N,237
id0135157,2,31-01-2016 00:26,31-01-2016 00:38,1,-74.00743103,40.74074936,-73.98326111,40.74872971,N,758
id2221978,1,04-04-2016 04:42,04-04-2016 04:50,1,-73.98980713,40.7623291,-73.99532318,40.74965668,N,521
id0612319,2,28-04-2016 11:22,28-04-2016 11:26,6,-73.96473694,40.7700882,-73.95822906,40.77291107,N,207
id2213602,2,29-06-2016 19:33,29-06-2016 19:47,1,-74.00531769,40.74013901,-73.9786377,40.7522583,N,847
id1085592,1,22-01-2016 16:18,22-01-2016 16:28,2,-74.00175476,40.70933151,-73.99935913,40.72168732,N,607
id1958170,1,26-03-2016 17:56,26-03-2016 18:22,2,-73.9535141,40.78869247,-73.99308014,40.75757599,N,1561
id2812298,1,28-04-2016 22:48,28-04-2016 23:08,1,-74.00759125,40.74825287,-73.95230865,40.77775192,N,1164
id2633092,2,27-01-2016 16:48,27-01-2016 16:51,1,-73.95868683,40.77251816,-73.95059967,40.7711525,N,177
id0562260,2,21-01-2016 10:08,21-01-2016 10:38,1,-73.97171783,40.75033951,-74.00057983,40.72629166,N,1799
id0518107,1,20-01-2016 06:28,20-01-2016 06:37,1,-73.94973755,40.78307724,-73.977211,40.76270294,N,537
id1728458,2,09-04-2016 22:01,09-04-2016 22:03,1,-73.96366119,40.76557159,-73.95552063,40.77666092,N,122
id2279365,1,19-03-2016 13:21,19-03-2016 13:41,1,-73.99138641,40.75060272,-73.96871948,40.75918579,N,1167
id2997911,2,05-05-2016 12:25,05-05-2016 12:46,1,-73.98378754,40.75479126,-74.00968933,40.70444107,N,1257
id2363847,1,13-04-2016 22:12,13-04-2016 22:37,1,-73.99091339,40.75075912,-73.96511078,40.76331329,N,1497
id2940239,1,10-05-2016 07:49,10-05-2016 07:55,1,-73.96419525,40.7762146,-73.95371246,40.78795624,N,404
id2277235,2,09-02-2016 23:05,09-02-2016 23:17,1,-73.98287964,40.76948929,-73.94526672,40.83501816,N,754
id1420987,2,18-04-2016 08:33,18-04-2016 08:45,1,-73.96015167,40.7701416,-73.97413635,40.75419998,N,704
id1437283,1,24-06-2016 21:19,24-06-2016 21:31,1,-73.99353027,40.73591614,-73.99845123,40.74941254,N,710
id1914564,2,06-06-2016 11:02,06-06-2016 11:05,1,-73.9836731,40.75540924,-73.97631073,40.76511002,N,228
id1485709,1,12-04-2016 21:18,12-04-2016 21:27,2,-73.99151611,40.72455215,-73.99913025,40.71897125,N,505
id3839776,1,25-01-2016 17:19,25-01-2016 17:27,1,-73.76478577,40.63902664,-73.76470947,40.63872147,N,505
id3885225,1,15-05-2016 02:46,15-05-2016 02:54,1,-73.98565674,40.73841476,-73.99980164,40.73862457,N,449
id2701500,2,06-01-2016 12:50,06-01-2016 13:03,1,-73.96195221,40.77042007,-73.97698975,40.76438141,N,826
id2851757,2,18-04-2016 12:44,18-04-2016 12:47,1,-73.9930191,40.72354126,-73.99520874,40.71744919,N,152
id0777938,2,23-05-2016 13:34,23-05-2016 13:40,6,-73.97868347,40.74866104,-73.98464203,40.75114059,N,362
id3773814,2,26-01-2016 20:45,26-01-2016 21:09,1,-73.9515152,40.78512192,-73.97969055,40.73099899,N,1446
id3317872,1,26-01-2016 22:36,26-01-2016 22:58,1,-73.98558044,40.7268219,-73.96067047,40.65964508,N,1337
id2905263,2,09-04-2016 10:49,09-04-2016 10:49,1,-74.00469208,40.70756149,-74.0047226,40.7075882,N,3
id2539057,1,05-04-2016 19:03,05-04-2016 19:29,1,-73.78990173,40.6439743,-73.92103577,40.77563477,N,1535
id3603083,2,20-05-2016 14:07,20-05-2016 15:23,5,-74.0059967,40.70516205,-73.77760315,40.64471817,N,4528
id0953750,1,07-05-2016 11:03,07-05-2016 11:05,1,-73.99127197,40.75522614,-73.98601532,40.76639557,N,146
id2701755,1,28-04-2016 22:50,28-04-2016 22:57,2,-73.9557724,40.76397324,-73.94778442,40.78361893,N,371
id0165478,2,16-06-2016 22:28,16-06-2016 22:37,5,-73.99088287,40.72771835,-74.00450134,40.73083496,N,536
id2673517,1,16-03-2016 05:27,16-03-2016 05:48,1,-73.977211,40.75179291,-73.86143494,40.76816177,N,1207
id0341677,1,25-05-2016 14:14,25-05-2016 14:20,1,-73.97875977,40.75623703,-73.98645782,40.74580765,N,351
id2987193,1,20-04-2016 12:28,20-04-2016 13:01,1,-73.98594666,40.75162125,-74.00134277,40.71733093,N,1998
id0183572,2,22-02-2016 08:01,22-02-2016 08:43,6,-73.78988647,40.64691925,-73.95428467,40.67977142,N,2492
id0596672,1,15-01-2016 07:55,15-01-2016 08:02,1,-73.96221924,40.76779556,-73.95368958,40.78461838,N,406
id1785868,1,03-05-2016 00:53,03-05-2016 01:08,2,-73.99192047,40.75383377,-73.96424866,40.80707169,N,883
id2244905,1,05-05-2016 10:50,05-05-2016 11:05,1,-73.96810913,40.80124664,-73.98874664,40.77408218,N,889
id2232287,1,21-06-2016 15:12,21-06-2016 15:21,2,-74.01124573,40.71906662,-74.01508331,40.70477295,N,562
id0212496,1,21-05-2016 15:35,21-05-2016 16:06,1,-73.87080383,40.7735939,-73.99571228,40.72172546,Y,1869
id0547415,2,24-03-2016 23:07,24-03-2016 23:16,1,-73.99488831,40.76034927,-73.98753357,40.7603302,N,514
id2836080,1,05-05-2016 11:33,05-05-2016 11:56,1,-73.95404053,40.76612854,-73.97695923,40.75756836,N,1398
id3128010,2,30-01-2016 13:07,30-01-2016 13:13,1,-73.97875977,40.78245163,-73.96427155,40.79484177,N,391
id2304741,1,24-03-2016 16:40,24-03-2016 18:22,1,-74.00534058,40.74105835,-73.78382874,40.64363861,N,6123
id2712979,2,12-01-2016 18:45,12-01-2016 19:09,1,-73.9892807,40.75193024,-73.94972992,40.78453827,N,1457
id1287183,1,05-05-2016 19:33,05-05-2016 19:47,1,-73.98123932,40.78102112,-73.94728851,40.77260208,N,828
id3519525,1,04-05-2016 15:29,04-05-2016 15:33,1,-73.98758698,40.75521088,-73.98819733,40.74843979,N,243
id2035467,2,26-03-2016 18:02,26-03-2016 18:11,1,-73.9822998,40.77082062,-73.96157074,40.77136993,N,543
id1832881,1,08-02-2016 06:47,08-02-2016 06:57,1,-73.96156311,40.80094528,-73.9815979,40.76533127,N,567
id3686124,1,13-06-2016 16:10,13-06-2016 16:18,1,-73.97412872,40.75973129,-73.95726013,40.77435303,N,477
id1912536,2,10-03-2016 07:30,10-03-2016 07:54,1,-73.95583344,40.77639008,-73.87277222,40.77432632,N,1425
id1238650,1,13-02-2016 12:42,13-02-2016 12:47,1,-74.00193024,40.73530197,-73.98982239,40.74074554,N,323
id2929729,1,07-02-2016 18:23,07-02-2016 19:07,2,-74.00265503,40.74475861,-73.78508759,40.64318466,N,2653
id1896608,1,24-02-2016 19:25,24-02-2016 19:34,1,-73.99149323,40.7598877,-73.99150848,40.75024033,N,541
id2783087,2,22-06-2016 22:26,22-06-2016 22:37,1,-73.98960876,40.70243835,-73.94342804,40.70809174,N,672
id0332833,2,10-05-2016 00:17,10-05-2016 00:34,2,-73.97704315,40.75810242,-73.91143036,40.76428604,N,1041
id1820131,2,25-04-2016 04:29,25-04-2016 04:31,4,-73.98471832,40.74234772,-73.98882294,40.73659134,N,71
id2389814,2,02-01-2016 20:32,02-01-2016 20:36,1,-74.00099945,40.74639893,-73.99092865,40.74557114,N,219
id1525849,2,28-05-2016 16:52,28-05-2016 16:59,5,-73.99138641,40.75294876,-73.98002625,40.7457695,N,441
id0917866,1,22-06-2016 22:04,22-06-2016 22:19,1,-73.9774704,40.73833466,-73.94813538,40.77666092,N,911
id0041634,2,26-05-2016 01:48,26-05-2016 02:12,2,-73.98406982,40.74248886,-73.98561096,40.66199875,N,1414
id3363597,1,26-06-2016 02:21,26-06-2016 02:41,2,-73.98168182,40.72866058,-74.00727081,40.74111557,N,1225
id0352315,1,05-05-2016 16:47,05-05-2016 16:50,1,-73.96125031,40.76878738,-73.95462799,40.77801895,N,186
id1309001,2,23-05-2016 17:45,23-05-2016 17:48,1,-74.00832367,40.7209549,-74.00631714,40.73350906,N,204
id0655400,2,07-05-2016 15:11,07-05-2016 16:03,1,-73.78868866,40.64198685,-73.84313965,40.94439316,N,3121
id1354075,2,27-01-2016 11:39,27-01-2016 11:46,1,-73.97135162,40.75548553,-73.96437836,40.7702446,N,458
id3483532,2,01-02-2016 03:18,01-02-2016 03:39,2,-74.00048828,40.72729874,-73.95728302,40.72692108,N,1252
id3868654,1,21-05-2016 22:58,21-05-2016 23:08,1,-73.9794693,40.73717117,-73.94976044,40.7726059,N,632
id0065334,2,16-06-2016 17:33,16-06-2016 17:41,5,-73.97280884,40.79346848,-73.97467041,40.77994156,N,500
id0287782,1,09-04-2016 10:23,09-04-2016 10:36,2,-73.94699097,40.78164673,-73.97013855,40.76221848,N,763
id1095390,2,08-03-2016 21:15,08-03-2016 21:29,5,-73.97769928,40.75206375,-73.95269012,40.80565262,N,859
id2795461,1,13-01-2016 05:25,13-01-2016 05:31,1,-73.98938751,40.75250244,-73.98686981,40.73375702,N,384
id3798243,1,15-05-2016 03:36,15-05-2016 03:43,2,-73.99194336,40.72639465,-74.00042725,40.7396965,N,399
id1967384,2,13-06-2016 19:00,13-06-2016 19:21,1,-73.87084198,40.77373123,-73.98853302,40.72132874,N,1286
id1234817,2,21-02-2016 02:51,21-02-2016 02:55,2,-73.9414978,40.81444931,-73.95149231,40.80271912,N,216
id3044990,1,02-01-2016 15:45,02-01-2016 15:51,2,-73.98209381,40.76480103,-73.98209381,40.77496719,N,346
id1607105,2,21-04-2016 16:59,21-04-2016 17:09,1,-73.97969055,40.76641846,-73.98703766,40.7527504,N,612
id2461922,2,19-01-2016 18:48,19-01-2016 18:57,1,-73.98580933,40.75696945,-74.00843811,40.74322891,N,526
id0977199,1,13-02-2016 19:52,13-02-2016 20:02,2,-73.97814941,40.78815079,-73.98171997,40.76909256,N,611
id0995694,2,24-04-2016 20:12,24-04-2016 20:23,1,-73.95832825,40.81544876,-73.92519379,40.81793594,N,693
id0195721,2,08-03-2016 15:35,08-03-2016 15:40,1,-73.97544861,40.75566101,-73.9683075,40.76470184,N,309
id2107276,2,19-06-2016 01:27,19-06-2016 01:39,5,-73.98748016,40.76064301,-73.98285675,40.73511887,N,705
id1739027,2,15-02-2016 10:11,15-02-2016 10:25,5,-73.9783783,40.76356125,-74.00653839,40.73934555,N,796
id0196607,2,08-03-2016 23:32,08-03-2016 23:47,5,-73.95947266,40.7712059,-73.94688416,40.83660889,N,926
id3316764,2,28-02-2016 05:57,28-02-2016 06:02,1,-73.87657928,40.75653076,-73.89357758,40.75476837,N,274
id1228104,1,11-05-2016 18:53,11-05-2016 19:09,1,-73.98451233,40.75909424,-74.00813293,40.74786377,N,923
id0399058,2,17-01-2016 02:21,17-01-2016 02:40,2,-73.98832703,40.72293854,-73.95149231,40.68386078,N,1154
id3711754,2,03-04-2016 10:29,03-04-2016 11:06,5,-73.87093353,40.77365112,-73.94080353,40.62625122,N,2221
id0546792,2,17-05-2016 16:16,17-05-2016 16:29,1,-73.9759903,40.75543976,-73.98763275,40.7327919,N,762
id2054671,1,08-05-2016 16:15,08-05-2016 16:19,2,-73.9797287,40.75482559,-73.98529053,40.74739456,N,259
id3634402,2,21-01-2016 23:09,21-01-2016 23:29,1,-73.98976898,40.73400879,-73.94673157,40.77743149,N,1161
id3697953,1,27-04-2016 00:00,27-04-2016 00:18,1,-74.00040436,40.73007965,-73.90612793,40.7612381,N,1081
id0212333,1,03-01-2016 20:05,03-01-2016 20:11,1,-73.97525787,40.79259872,-73.98594666,40.77792358,N,354
id0947497,2,05-02-2016 23:37,05-02-2016 23:46,1,-73.9955368,40.72095871,-73.99807739,40.73389053,N,492
id2386269,1,28-05-2016 14:38,28-05-2016 14:53,3,-73.97113037,40.76702881,-73.97175598,40.79206085,N,915
id2760393,1,29-04-2016 09:22,29-04-2016 09:55,1,-74.01715851,40.7058754,-74.17797089,40.69012833,N,1992
id0784264,2,14-01-2016 13:59,14-01-2016 14:21,1,-73.9723587,40.75661087,-73.87120819,40.7741394,N,1333
id0451215,2,06-05-2016 21:22,06-05-2016 21:33,1,-73.99124146,40.7446785,-73.99181366,40.76460266,N,666
id0396245,1,21-06-2016 12:49,21-06-2016 13:09,1,-73.99057007,40.75609589,-73.96848297,40.75246811,N,1188
id0250917,1,16-05-2016 22:44,16-05-2016 22:48,1,-73.99584198,40.74365997,-74.00773621,40.73220825,N,255
id0845968,2,06-04-2016 22:21,06-04-2016 22:37,1,-73.98956299,40.76272964,-73.99976349,40.72866058,N,932
id0885906,1,04-02-2016 20:30,04-02-2016 20:36,1,-73.97220612,40.76309967,-73.95764923,40.78245163,N,383
id2706000,1,17-01-2016 00:25,17-01-2016 00:28,1,-73.95466614,40.82100296,-73.95466614,40.82100296,N,177
id0445705,2,17-02-2016 20:48,17-02-2016 20:52,1,-73.9541626,40.77878189,-73.9474411,40.78033066,N,205
id2858935,2,06-01-2016 17:21,06-01-2016 17:38,1,-73.94789886,40.78042984,-73.96784973,40.80463028,N,1015
id3158611,2,06-05-2016 00:40,06-05-2016 00:57,1,-74.00508881,40.71956635,-73.98696136,40.74791336,N,1033
id3129576,2,23-05-2016 09:57,23-05-2016 10:03,1,-74.0011673,40.74715042,-74.00793457,40.75134277,N,345
id3336756,1,03-03-2016 06:38,03-03-2016 06:42,1,-74.00138855,40.7412262,-73.99282837,40.75189209,N,210
id0322853,2,01-04-2016 00:48,01-04-2016 00:55,1,-73.98981476,40.7387085,-73.97328186,40.74716187,N,441
id3213454,2,20-02-2016 11:00,20-02-2016 11:48,1,-73.98084259,40.74182892,-73.77632141,40.6455307,N,2882
id0118079,1,03-03-2016 11:04,03-03-2016 11:19,1,-73.99147797,40.75022507,-73.97542572,40.74966431,N,898
id1393135,2,02-05-2016 22:42,02-05-2016 22:51,1,-73.97640991,40.75666046,-73.97245789,40.7856102,N,536
id3381950,1,05-06-2016 09:43,05-06-2016 10:04,1,-73.95124054,40.77428055,-73.98556519,40.6782608,N,1212
id2770284,1,25-03-2016 07:11,25-03-2016 07:21,1,-73.99395752,40.75144577,-73.97045135,40.75254822,N,578
id1019546,1,17-04-2016 22:46,17-04-2016 22:53,1,-73.97000122,40.75730133,-73.98054504,40.73037338,N,451
id2200563,2,21-03-2016 16:09,21-03-2016 16:17,5,-73.95845795,40.77846146,-73.97250366,40.7624588,N,482
id1545782,1,31-03-2016 19:15,31-03-2016 19:30,1,-73.97751617,40.76409531,-73.98168945,40.74702454,N,910
id0511838,1,15-03-2016 19:51,15-03-2016 19:59,2,-73.97023773,40.79398346,-73.94860077,40.78218842,N,477
id1816297,1,26-03-2016 18:14,26-03-2016 18:17,2,-73.97512054,40.75209808,-73.97489929,40.74431229,N,187
id2889474,1,12-01-2016 02:09,12-01-2016 02:13,1,-73.95705414,40.71430969,-73.95726013,40.72219467,N,244
id2742062,2,10-06-2016 07:08,10-06-2016 07:17,3,-73.97505951,40.78768921,-73.98329163,40.75960159,N,553
id3057707,2,10-01-2016 19:47,10-01-2016 19:55,4,-73.98474884,40.75848007,-73.98789978,40.74406815,N,463
id0212522,1,08-05-2016 11:43,08-05-2016 11:54,1,-73.99384308,40.74634171,-73.99842072,40.72481155,N,630
id1181722,1,19-06-2016 02:41,19-06-2016 02:45,1,-74.00549316,40.7387619,-74.0006485,40.72875214,N,210
id2636148,2,24-05-2016 09:55,24-05-2016 09:58,1,-73.99767303,40.74655151,-74.00589752,40.75001907,N,180
id2923461,1,10-05-2016 09:58,10-05-2016 10:21,1,-73.95820618,40.77632141,-73.97628784,40.75991058,N,1420
id0459389,1,13-03-2016 09:42,13-03-2016 10:12,1,-73.99789429,40.76593399,-73.87075043,40.77402115,N,1850
id3627945,1,08-05-2016 17:32,08-05-2016 17:37,2,-73.9835968,40.74996185,-73.99640656,40.73226547,N,299
id1397262,2,24-04-2016 09:07,24-04-2016 09:17,1,-73.97670746,40.75023651,-73.99639893,40.73226929,N,592
id2902339,1,04-05-2016 12:32,04-05-2016 13:03,1,-73.95246124,40.76860809,-73.99144745,40.74989319,N,1846
id3984207,1,26-02-2016 22:06,26-02-2016 22:23,2,-73.95264435,40.7766571,-73.98444366,40.73292542,N,1015
id1021463,1,14-05-2016 08:50,14-05-2016 08:59,1,-73.93908691,40.75229645,-73.92373657,40.77653122,N,528
id3876330,2,08-03-2016 23:42,08-03-2016 23:42,2,-73.78910828,40.64139175,-73.78842926,40.64200974,N,4
id3631217,2,10-03-2016 11:41,10-03-2016 11:53,1,-73.98474121,40.72828293,-73.9967804,40.71522141,N,702
id3702582,2,30-04-2016 23:20,30-04-2016 23:29,1,-73.96722412,40.75675583,-73.98730469,40.74069214,N,535
id3872875,1,11-02-2016 22:27,11-02-2016 22:31,1,-74.00132751,40.73117828,-73.9875412,40.74101639,N,247
id0304778,1,23-02-2016 20:38,23-02-2016 21:19,1,-73.98292542,40.76184082,-74.37963104,40.74527359,N,2433
id0208288,1,09-06-2016 08:25,09-06-2016 08:38,1,-73.98120117,40.74443436,-73.98543549,40.75351715,N,805
